ENS,SELL,LIMIT,IOC,4.1,10.835,10.943,FILLED,4.1,4.1,1765419496216,44.4235
NEIRO,SELL,LIMIT,IOC,500000,0.00012890,0.00013000,FILLED,500000,500000,1765419496295,64.44999999999999
HANA,SELL,LIMIT,IOC,2000,0.0106900,0.0112300,FILLED,1110,2000,1765419496295,21.38
COTI,SELL,LIMIT,IOC,2000,0.02378,0.02413,FILLED,2000,2000,1765419496295,47.559999999999995
MOODENG,SELL,LIMIT,IOC,2000,0.0857200,0.0864987,FILLED,126,2000,1765419496295,171.44
PLUME,SELL,LIMIT,IOC,2351,0.0197700,0.0198900,FILLED,2351,2351,1765419496416,46.47927
ETH,SELL,LIMIT,IOC,0.765,3204.92,3218.20,FILLED,0.765,0.765,1765419496422,2451.7638
RIVER,SELL,LIMIT,IOC,52.2,5.924000,6.016277,FILLED,24.7,52.2,1765419496472,309.23280000000005
1000SATS,SELL,LIMIT,IOC,17513073,0.0000156,0.0000159,FILLED,17513073,17513073,1765419496476,273.2039388
PEOPLE,SELL,LIMIT,IOC,14409,0.00963,0.00972,FILLED,14409,14409,1765419496476,138.75867
BAT,SELL,LIMIT,IOC,24.9,0.2413,0.2447,FILLED,24.9,24.9,1765419496503,6.008369999999999
AIA,SELL,LIMIT,IOC,2211,0.2658000,0.2734000,FILLED,680,2211,1765419496549,587.6837999999999
FIL,SELL,LIMIT,IOC,227.9,1.363,1.371,FILLED,227.9,227.9,1765419496549,310.6277
BTC,SELL,LIMIT,IOC,0.004,89802.60,90003.40,FILLED,0.004,0.004,1765419497041,359.21040000000005
ASTER,SELL,LIMIT,IOC,216,0.9081000,0.9161532,FILLED,120,216,1765419497109,196.1496
COW,SELL,LIMIT,IOC,1406,0.1945000,0.1962000,FILLED,255,1406,1765419497163,273.467
ETHUSDC,SELL,LIMIT,IOC,0.267,3206.59,3218.87,FILLED,0.267,0.267,1765419497163,856.1595300000001
BTCUSDC,SELL,LIMIT,IOC,0.008,89716.0,90042.8,FILLED,0.002,0.008,1765419497163,717.7280000000001
PHA,SELL,LIMIT,IOC,3602,0.0406200,0.0411906,FILLED,1335,3602,1765419497163,146.31324
MAVIA,SELL,LIMIT,IOC,1708,0.0513000,0.0527700,FILLED,1708,1708,1765419497163,87.6204
CC,SELL,LIMIT,IOC,745,0.0723000,0.0729109,FILLED,127,745,1765419497163,53.8635
TRUTH,BUY,LIMIT,IOC,4092,0.0228720,0.0225700,FILLED,4092,4092,1765419497163,93.592224
PENGU,SELL,LIMIT,IOC,6824,0.0110080,0.0111160,FILLED,6824,6824,1765419497243,75.118592
APE,SELL,LIMIT,IOC,47,0.2235,0.2258,FILLED,47,47,1765419497390,10.5045
EIGEN,SELL,LIMIT,IOC,10426.9,0.4469000,0.4507357,FILLED,652.7,10426.9,1765419497420,4659.78161
HYPE,SELL,LIMIT,IOC,6.66,28.06200,28.29700,FILLED,6.66,6.66,1765419497517,186.89292
AIA,SELL,LIMIT,IOC,72,0.2654000,0.2730000,FILLED,72,72,1765419497570,19.108800000000002
SAHARA,SELL,LIMIT,IOC,29822,0.0316300,0.0320828,FILLED,9143,29822,1765419497575,943.26986
SPX,SELL,LIMIT,IOC,307,0.5898000,0.5951000,FILLED,307,307,1765419497580,181.0686
BNB,SELL,LIMIT,IOC,0.16,862.560,867.000,FILLED,0.16,0.16,1765419497580,138.0096
BTC,SELL,LIMIT,IOC,0.002,89675.90,90015.50,FILLED,0.002,0.002,1765419498076,179.3518
DENT,SELL,LIMIT,IOC,1686987,0.000228,0.000231,FILLED,1686987,1686987,1765419498078,384.633036
SOL,SELL,LIMIT,IOC,20.21,130.6800,131.3100,FILLED,20.21,20.21,1765419498078,2641.0428
TURBO,SELL,LIMIT,IOC,13431,0.0019733,0.0019922,FILLED,13431,13431,1765419498080,26.503392299999998
A2Z,SELL,LIMIT,IOC,60766,0.0014370,0.0014560,FILLED,10187,60766,1765419498132,87.320742
ETH,SELL,LIMIT,IOC,0.728,3204.89,3217.38,FILLED,0.715,0.728,1765419498164,2333.15992
BTCUSDC,SELL,LIMIT,IOC,0.021,89696.8,90032.0,FILLED,0.021,0.021,1765419498221,1883.6328
MIRA,SELL,LIMIT,IOC,33011,0.1376000,0.1386609,FILLED,2532,33011,1765419498238,4542.3136
WIF,SELL,LIMIT,IOC,255.2,0.3787000,0.3824000,FILLED,229.9,255.2,1765419498286,96.64424
XRP,SELL,LIMIT,IOC,9624.5,1.9911,2.0004,FILLED,1494.7,9624.5,1765419498483,19163.34195
ETHFI,SELL,LIMIT,IOC,1000.0,0.7945000,0.8020854,FILLED,162.6,1000.0,1765419498494,794.5
TNSR,SELL,LIMIT,IOC,2094.2,0.0965000,0.0979000,FILLED,1634.2,2094.2,1765419498511,202.09029999999998
ASTER,SELL,LIMIT,IOC,471,0.9076000,0.9146012,FILLED,454,471,1765419498692,427.4796
TIA,SELL,LIMIT,IOC,24,0.5743000,0.5795000,FILLED,19,24,1765419498692,13.7832
AIA,SELL,LIMIT,IOC,3915,0.2625000,0.2730000,FILLED,405,3915,1765419498994,1027.6875
AT,SELL,LIMIT,IOC,1246,0.1083000,0.1097000,FILLED,1246,1246,1765419499061,134.9418
UNI,SELL,LIMIT,IOC,26,5.3390,5.3680,FILLED,26,26,1765419499061,138.81400000000002
BTC,SELL,LIMIT,IOC,0.106,89664.20,90000.00,FILLED,0.076,0.106,1765419499086,9504.4052
EDEN,SELL,LIMIT,IOC,13583,0.0664800,0.0670130,FILLED,510,13583,1765419499171,902.99784
PYTH,SELL,LIMIT,IOC,1454,0.0647200,0.0653000,FILLED,1302,1454,1765419499207,94.10288
DOGS,SELL,LIMIT,IOC,2059090,0.0000488,0.0000495,FILLED,2059090,2059090,1765419499207,100.483592
JUP,SELL,LIMIT,IOC,129,0.2147000,0.2167000,FILLED,103,129,1765419499286,27.6963
BAT,SELL,LIMIT,IOC,24.9,0.2412,0.2445,FILLED,24.9,24.9,1765419499332,6.005879999999999
MASK,SELL,LIMIT,IOC,13,0.6061,0.6115,FILLED,13,13,1765419499343,7.8793
MEW,SELL,LIMIT,IOC,55658,0.0010430,0.0010570,FILLED,1313,55658,1765419499513,58.051294000000006
XRP,SELL,LIMIT,IOC,178.4,1.9910,2.0004,FILLED,178.4,178.4,1765419499524,355.19440000000003
LTC,SELL,LIMIT,IOC,12.924,80.71,81.10,FILLED,0.654,12.924,1765419500054,1043.09604
ETH,SELL,LIMIT,IOC,0.164,3204.82,3216.92,FILLED,0.137,0.164,1765419500110,525.5904800000001
SOL,SELL,LIMIT,IOC,0.09,130.6700,131.2800,FILLED,0.09,0.09,1765419500124,11.760299999999999
EVAA,SELL,LIMIT,IOC,70.3,0.797000,0.836000,FILLED,70.3,70.3,1765419500130,56.0291
FLOCK,SELL,LIMIT,IOC,1215,0.1066000,0.1079937,FILLED,76,1215,1765419500156,129.519
DOGE,SELL,LIMIT,IOC,8446,0.137370,0.138220,FILLED,8446,8446,1765419500182,1160.22702
LINK,SELL,LIMIT,IOC,89.86,13.532,13.596,FILLED,75.01,89.86,1765419500182,1215.98552
BTC,SELL,LIMIT,IOC,0.026,89657.20,90010.70,FILLED,0.022,0.026,1765419500182,2331.0872
ONDO,SELL,LIMIT,IOC,1473.1,0.4653000,0.4698000,FILLED,200.5,1473.1,1765419500182,685.4334299999999
1000PEPE,SELL,LIMIT,IOC,55552,0.0044262,0.0044495,FILLED,55552,55552,1765419500182,245.88426239999998
ASTER,SELL,LIMIT,IOC,3837,0.9064000,0.9145750,FILLED,1763,3837,1765419500248,3477.8568
PENGU,SELL,LIMIT,IOC,172332,0.0110050,0.0111100,FILLED,653,172332,1765419500271,1896.5136599999998
ZEC,SELL,LIMIT,IOC,0.768,387.14,391.08,FILLED,0.768,0.768,1765419500279,297.32352
AIA,SELL,LIMIT,IOC,1237,0.2650000,0.2733000,FILLED,167,1237,1765419500286,327.805
DOGEUSDC,SELL,LIMIT,IOC,3626,0.137640,0.138270,FILLED,3350,3626,1765419500296,499.08264
ADAUSDC,SELL,LIMIT,IOC,342.3,0.430900,0.435100,FILLED,253.9,342.3,1765419500296,147.49707
AVAX,SELL,LIMIT,IOC,43,13.3510,13.4140,FILLED,42,43,1765419500297,574.0930000000001
ETHFI,SELL,LIMIT,IOC,15.4,0.7942000,0.8021000,FILLED,15.4,15.4,1765419500381,12.230680000000001
BEAT,SELL,LIMIT,IOC,81,1.6048000,1.6367185,FILLED,48,81,1765419500381,129.9888
LIGHT,SELL,LIMIT,IOC,96,0.8363000,0.8480208,FILLED,22,96,1765419500381,80.2848
TIA,SELL,LIMIT,IOC,152,0.5741000,0.5796000,FILLED,152,152,1765419500433,87.26320000000001
JTO,SELL,LIMIT,IOC,16,0.396600,0.400300,FILLED,16,16,1765419500522,6.3456
ENA,SELL,LIMIT,IOC,406589,0.2462000,0.2494794,FILLED,614,406589,1765419501102,100102.2118
ETHUSDC,SELL,LIMIT,IOC,5.582,3205.60,3218.14,FILLED,0.610,5.582,1765419501134,17893.6592
ETH,SELL,LIMIT,IOC,0.350,3204.59,3217.23,FILLED,0.350,0.350,1765419501189,1121.6064999999999
SOL,SELL,LIMIT,IOC,6.32,130.6600,131.2800,FILLED,6.32,6.32,1765419501189,825.7712
GALA,SELL,LIMIT,IOC,175494,0.00714,0.00720,FILLED,75456,175494,1765419501250,1253.0271599999999
SUI,SELL,LIMIT,IOC,23486.2,1.528000,1.546575,FILLED,1332.7,23486.2,1765419501254,35886.9136
ADA,SELL,LIMIT,IOC,11302,0.43300,0.43510,FILLED,4115,11302,1765419501275,4893.766
MOODENG,SELL,LIMIT,IOC,18089,0.0856900,0.0864580,FILLED,996,18089,1765419501338,1550.0464100000002
DOGE,SELL,LIMIT,IOC,25949,0.137340,0.138230,FILLED,16526,25949,1765419501338,3563.8356599999997
1000SHIB,SELL,LIMIT,IOC,207557,0.008267,0.008317,FILLED,1176,207557,1765419501338,1715.873719
1000PEPE,SELL,LIMIT,IOC,421823,0.0044258,0.0044486,FILLED,12402,421823,1765419501338,1866.9042333999998
LINK,SELL,LIMIT,IOC,1.84,13.529,13.597,FILLED,1.84,1.84,1765419501440,24.89336
LINEA,SELL,LIMIT,IOC,976562,0.0075300,0.0075897,FILLED,20521,976562,1765419501595,7353.5118600000005
SPELL,SELL,LIMIT,IOC,7698229,0.0002548,0.0002583,FILLED,1173781,7698229,1765419501750,1961.5087492
BAT,SELL,LIMIT,IOC,104.0,0.2410,0.2446,FILLED,104.0,104.0,1765419502078,25.064
ETH,SELL,LIMIT,IOC,0.028,3204.54,3218.12,FILLED,0.028,0.028,1765419502249,89.72712
ENA,SELL,LIMIT,IOC,2736,0.2472000,0.2495000,FILLED,2736,2736,1765419502253,676.3392
DOT,SELL,LIMIT,IOC,750.0,2.053,2.067,FILLED,750.0,750.0,1765419502303,1539.75
SUI,SELL,LIMIT,IOC,750.0,1.531400,1.547200,FILLED,87.8,750.0,1765419502303,1148.5500000000002
BTC,SELL,LIMIT,IOC,0.002,89652.40,90017.90,FILLED,0.002,0.002,1765419502346,179.3048
BNB,SELL,LIMIT,IOC,0.10,862.440,867.050,FILLED,0.10,0.10,1765419502346,86.24400000000001
IOST,SELL,LIMIT,IOC,28133,0.001705,0.001730,FILLED,28133,28133,1765419503147,47.966764999999995
GHST,SELL,LIMIT,IOC,3669,0.1887000,0.1911269,FILLED,469,3669,1765419503206,692.3403000000001
RECALL,SELL,LIMIT,IOC,5712,0.1103000,0.1122185,FILLED,565,5712,1765419503214,630.0336
BANANA,SELL,LIMIT,IOC,8.0,7.5060000,7.6140000,FILLED,0.4,8.0,1765419503257,60.048
REZ,SELL,LIMIT,IOC,24095,0.0052240,0.0053555,FILLED,9908,24095,1765419503455,125.87228
BIGTIME,SELL,LIMIT,IOC,25400,0.0217300,0.0221648,FILLED,12713,25400,1765419503455,551.942
NIL,SELL,LIMIT,IOC,2323.7,0.064900,0.067430,FILLED,2117.1,2323.7,1765419503455,150.80812999999998
IP,SELL,LIMIT,IOC,1071.4,1.973000,1.991000,FILLED,621.9,1071.4,1765419503490,2113.8722000000002
MOODENG,SELL,LIMIT,IOC,13782,0.0856800,0.0864504,FILLED,219,13782,1765419503490,1180.84176
FARTCOIN,SELL,LIMIT,IOC,1370.9,0.3392000,0.3423000,FILLED,1062.8,1370.9,1765419503490,465.00928000000005
XPIN,SELL,LIMIT,IOC,371127,0.0016600,0.0018277,FILLED,59454,371127,1765419503512,616.07082
COTI,SELL,LIMIT,IOC,25000,0.02377,0.02411,FILLED,2379,25000,1765419503542,594.25
DYDX,SELL,LIMIT,IOC,1008.7,0.188,0.190,FILLED,1008.7,1008.7,1765419503604,189.6356
HOT,SELL,LIMIT,IOC,2437629,0.000499,0.000508,FILLED,1675651,2437629,1765419503785,1216.376871
DOGE,SELL,LIMIT,IOC,1079,0.137330,0.138220,FILLED,1079,1079,1765419504116,148.17907
BTC,SELL,LIMIT,IOC,0.033,89651.00,90002.30,FILLED,0.033,0.033,1765419504156,2958.483
ENA,SELL,LIMIT,IOC,1051,0.2471000,0.2495000,FILLED,1051,1051,1765419504181,259.7021
2Z,SELL,LIMIT,IOC,352,0.1234300,0.1252500,FILLED,312,352,1765419504363,43.447359999999996
POL,SELL,LIMIT,IOC,3215,0.1182100,0.1194000,FILLED,1962,3215,1765419504448,380.04515
BTCUSDC,SELL,LIMIT,IOC,0.254,89682.3,90039.7,FILLED,0.039,0.254,1765419504592,22779.304200000002
POPCAT,SELL,LIMIT,IOC,2030,0.0967000,0.0981000,FILLED,1620,2030,1765419504600,196.301
ALICE,SELL,LIMIT,IOC,257.5,0.214,0.217,FILLED,257.5,257.5,1765419504614,55.105
USUAL,SELL,LIMIT,IOC,40080,0.0237100,0.0240453,FILLED,7021,40080,1765419505067,950.2968
ZBT,SELL,LIMIT,IOC,13923,0.1004000,0.1018000,FILLED,4572,13923,1765419505094,1397.8692
YFI,SELL,LIMIT,IOC,0.080,3617.0,3650.6,FILLED,0.027,0.080,1765419505497,289.36
SEI,SELL,LIMIT,IOC,2132,0.1364000,0.1377000,FILLED,2132,2132,1765419505713,290.8048
AIA,SELL,LIMIT,IOC,114,0.2649000,0.2730000,FILLED,114,114,1765419506114,30.198600000000003
XPIN,SELL,LIMIT,IOC,776302,0.0018010,0.0018260,FILLED,7420,776302,1765419506126,1398.1199020000001
BTC,SELL,LIMIT,IOC,0.002,89650.10,90015.40,FILLED,0.002,0.002,1765419506161,179.30020000000002
BTCUSDC,SELL,LIMIT,IOC,0.282,89680.3,90046.9,FILLED,0.060,0.282,1765419506207,25289.844599999997
COAI,SELL,LIMIT,IOC,222,0.3945000,0.4733000,FILLED,222,222,1765419506609,87.57900000000001
1000PEPE,SELL,LIMIT,IOC,61918,0.0044225,0.0044514,FILLED,60794,61918,1765419507443,273.832355
AIA,SELL,LIMIT,IOC,465,0.2645000,0.2729073,FILLED,431,465,1765419508094,122.9925
BERA,SELL,LIMIT,IOC,1084.0,0.769000,0.776000,FILLED,345.0,1084.0,1765419508116,833.596
SEI,SELL,LIMIT,IOC,15162,0.1364000,0.1377000,FILLED,9626,15162,1765419508159,2068.0968
ENJ,SELL,LIMIT,IOC,385,0.03115,0.03162,FILLED,385,385,1765419508316,11.992750000000001
CHR,SELL,LIMIT,IOC,357,0.0505,0.0512,FILLED,357,357,1765419508339,18.0285
PUMP,SELL,LIMIT,IOC,66644,0.0027320,0.0027600,FILLED,66644,66644,1765419508356,182.071408
FARTCOIN,SELL,LIMIT,IOC,544.0,0.3391000,0.3425000,FILLED,544.0,544.0,1765419508356,184.4704
SUI,SELL,LIMIT,IOC,127.6,1.531600,1.547500,FILLED,30.5,127.6,1765419508356,195.43216
HMSTR,SELL,LIMIT,IOC,1344783,0.0002069,0.0002121,FILLED,415027,1344783,1765419509028,278.23560269999996
ASTER,SELL,LIMIT,IOC,2938,0.9057000,0.9149867,FILLED,390,2938,1765419509345,2660.9465999999998
GALA,SELL,LIMIT,IOC,213451,0.00702,0.00720,FILLED,9048,213451,1765419509437,1498.42602
CUDIS,SELL,LIMIT,IOC,5557,0.0245400,0.0272000,FILLED,377,5557,1765419509446,136.36878
XPIN,SELL,LIMIT,IOC,3253572,0.0017940,0.0018230,FILLED,130554,3253572,1765419509851,5836.908168
AT,SELL,LIMIT,IOC,4000,0.1081000,0.1096000,FILLED,3696,4000,1765419510158,432.40000000000003
BNB,SELL,LIMIT,IOC,1737.06,862.330,866.133,FILLED,2.93,1737.06,1765419511414,1497918.9498
GRIFFAIN,SELL,LIMIT,IOC,5521181,0.0184500,0.0189355,FILLED,177337,5521181,1765419511415,101865.78945000001
POPCAT,SELL,LIMIT,IOC,19623,0.0960000,0.0981329,FILLED,4930,19623,1765419511943,1883.808
ADA,SELL,LIMIT,IOC,132278,0.44650,0.44650,FILLED,132278,132278,1765419512135,59062.127
RIVER,SELL,LIMIT,IOC,16.3,5.924000,6.011000,FILLED,13.7,16.3,1765419512143,96.56120000000001
SKL,SELL,LIMIT,IOC,83784,0.01087,0.01202,FILLED,1163,83784,1765419512951,910.73208
XPIN,SELL,LIMIT,IOC,217965,0.0017370,0.0018220,FILLED,7230,217965,1765419512951,378.605205
BNB,SELL,LIMIT,IOC,5.56,862.250,866.120,FILLED,5.56,5.56,1765419513087,4794.11
TAKE,SELL,LIMIT,IOC,288,0.3464500,0.3515600,FILLED,288,288,1765419513116,99.77759999999999
NAORIS,SELL,LIMIT,IOC,430,0.0279900,0.0285700,FILLED,430,430,1765419513116,12.0357
AUCTION,SELL,LIMIT,IOC,359.86,5.209000,5.304599,FILLED,9.60,359.86,1765419513771,1874.51074
XRP,SELL,LIMIT,IOC,70.3,1.9911,2.0009,FILLED,70.3,70.3,1765419514064,139.97433
HYPE,SELL,LIMIT,IOC,3.37,28.01600,28.26500,FILLED,0.28,3.37,1765419514064,94.41391999999999
BCH,SELL,LIMIT,IOC,0.049,552.27,554.91,FILLED,0.049,0.049,1765419514064,27.061230000000002
SOL,SELL,LIMIT,IOC,0.49,130.7300,131.3500,FILLED,0.49,0.49,1765419514064,64.0577
BNBUSDC,SELL,LIMIT,IOC,0.01,862.520,866.610,FILLED,0.01,0.01,1765419514076,8.6252
BNB,SELL,LIMIT,IOC,0.01,862.220,866.120,FILLED,0.01,0.01,1765419514101,8.622200000000001
GRIFFAIN,SELL,LIMIT,IOC,117989,0.0187200,0.0188300,FILLED,112946,117989,1765419514371,2208.75408
KNC,SELL,LIMIT,IOC,31667,0.25600,0.25799,FILLED,1148,31667,1765419514495,8106.752
AIA,SELL,LIMIT,IOC,23139,0.2894000,0.2894000,FILLED,23139,23139,1765419514557,6696.4266
STABLE,SELL,LIMIT,IOC,3212,0.0172400,0.0173700,FILLED,1698,3212,1765419514586,55.37488
ASTER,SELL,LIMIT,IOC,733,0.9058000,0.9148000,FILLED,733,733,1765419514605,663.9514
PTB,SELL,LIMIT,IOC,15510,0.0033600,0.0034160,FILLED,1878,15510,1765419514875,52.113600000000005
EIGEN,SELL,LIMIT,IOC,6574.1,0.4423000,0.4507424,FILLED,690.1,6574.1,1765419514945,2907.72443
BNB,SELL,LIMIT,IOC,0.60,861.840,866.120,FILLED,0.60,0.60,1765419515110,517.104
HEI,SELL,LIMIT,IOC,7638.4,0.128300,0.130100,FILLED,2410.5,7638.4,1765419515161,980.00672
BTC,SELL,LIMIT,IOC,0.026,89647.00,90002.60,FILLED,0.026,0.026,1765419515255,2330.822
POPCAT,SELL,LIMIT,IOC,19302,0.0960000,0.0981550,FILLED,1274,19302,1765419515449,1852.992
FARTCOIN,SELL,LIMIT,IOC,80.9,0.3391000,0.3422000,FILLED,80.9,80.9,1765419515540,27.433190000000003
XRP,SELL,LIMIT,IOC,20.2,1.9910,2.0007,FILLED,20.2,20.2,1765419515540,40.2182
SOL,SELL,LIMIT,IOC,0.06,130.7200,131.3000,FILLED,0.06,0.06,1765419515540,7.8431999999999995
AIA,SELL,LIMIT,IOC,26,0.2643000,0.2725000,FILLED,5,26,1765419515569,6.8717999999999995
NMR,SELL,LIMIT,IOC,18.7,10.866000,10.975000,FILLED,18.7,18.7,1765419515579,203.1942
HYPE,SELL,LIMIT,IOC,32.44,27.99400,28.26300,FILLED,17.16,32.44,1765419516258,908.1253599999999
ICP,SELL,LIMIT,IOC,297,3.305000,3.336000,FILLED,278,297,1765419516258,981.585
AVNT,SELL,LIMIT,IOC,30096,0.2963000,0.3009230,FILLED,220,30096,1765419516330,8917.444800000001
SOLUSDC,SELL,LIMIT,IOC,3.83,130.7400,131.3300,FILLED,3.83,3.83,1765419516422,500.73420000000004
ETHUSDC,SELL,LIMIT,IOC,0.174,3205.72,3218.04,FILLED,0.174,0.174,1765419516422,557.7952799999999
BNBUSDC,SELL,LIMIT,IOC,0.39,862.150,866.520,FILLED,0.11,0.39,1765419516422,336.2385
NIGHT,SELL,LIMIT,IOC,1122,0.0580700,0.0612100,FILLED,714,1122,1765419516436,65.15454
COAI,SELL,LIMIT,IOC,20,0.4491000,0.4716000,FILLED,7,20,1765419516459,8.982
BNB,SELL,LIMIT,IOC,0.10,861.700,865.790,FILLED,0.10,0.10,1765419517073,86.17000000000002
HEI,SELL,LIMIT,IOC,132.0,0.128200,0.130000,FILLED,132.0,132.0,1765419517131,16.9224
KNC,SELL,LIMIT,IOC,735,0.25410,0.25775,FILLED,323,735,1765419517236,186.7635
BAS,SELL,LIMIT,IOC,10640,0.0038450,0.0039210,FILLED,10640,10640,1765419517304,40.9108
1000LUNC,SELL,LIMIT,IOC,1437,0.0609300,0.0614734,FILLED,104,1437,1765419517304,87.55641
PLUME,SELL,LIMIT,IOC,306,0.0196800,0.0198400,FILLED,275,306,1765419517427,6.02208
COAI,SELL,LIMIT,IOC,218,0.4488000,0.4715000,FILLED,218,218,1765419517462,97.8384
TRUMP,SELL,LIMIT,IOC,16.30,5.601000,5.656000,FILLED,16.30,16.30,1765419517466,91.2963
STABLE,SELL,LIMIT,IOC,7352,0.0172200,0.0173500,FILLED,4427,7352,1765419517572,126.60144
BTC,SELL,LIMIT,IOC,0.056,89643.00,89962.30,FILLED,0.056,0.056,1765419518118,5020.008
ETH,SELL,LIMIT,IOC,6.000,3203.98,3215.22,FILLED,0.031,6.000,1765419518412,19223.88
BNB,SELL,LIMIT,IOC,0.01,861.600,865.900,FILLED,0.01,0.01,1765419518412,8.616
BTCUSDC,SELL,LIMIT,IOC,0.019,89672.5,89978.4,FILLED,0.019,0.019,1765419518532,1703.7775
ETHUSDC,SELL,LIMIT,IOC,0.213,3205.53,3216.43,FILLED,0.213,0.213,1765419518532,682.7778900000001
COAI,SELL,LIMIT,IOC,416,0.4488000,0.4710000,FILLED,225,416,1765419518532,186.7008
AIA,SELL,LIMIT,IOC,4617,0.2601000,0.2726394,FILLED,528,4617,1765419518890,1200.8817
DOT,SELL,LIMIT,IOC,515.1,2.052,2.066,FILLED,335.3,515.1,1765419519234,1056.9852
JTO,SELL,LIMIT,IOC,1092,0.396400,0.400159,FILLED,28,1092,1765419519246,432.86879999999996
DASH,SELL,LIMIT,IOC,9.749,45.24,45.68,FILLED,0.767,9.749,1765419519246,441.04476000000005
WCT,SELL,LIMIT,IOC,3035,0.0807000,0.0818000,FILLED,3035,3035,1765419519246,244.9245
BANANA,SELL,LIMIT,IOC,36.0,7.5040000,7.6132611,FILLED,4.2,36.0,1765419519246,270.144
SOL,SELL,LIMIT,IOC,0.10,130.6500,131.2500,FILLED,0.10,0.10,1765419519302,13.065000000000001
GRIFFAIN,SELL,LIMIT,IOC,5559,0.0187000,0.0188600,FILLED,5559,5559,1765419519318,103.95330000000001
BTC,SELL,LIMIT,IOC,0.027,89638.30,89966.80,FILLED,0.027,0.027,1765419519354,2420.2341
ASTER,SELL,LIMIT,IOC,8,0.9056000,0.9147500,FILLED,2,8,1765419519514,7.2448
STABLE,SELL,LIMIT,IOC,90771,0.0172100,0.0173400,FILLED,67788,90771,1765419519535,1562.1689099999999
FARTCOIN,SELL,LIMIT,IOC,6461.2,0.3390000,0.3421000,FILLED,205.2,6461.2,1765419519535,2190.3468000000003
COMMON,SELL,LIMIT,IOC,210153,0.0044750,0.0045314,FILLED,5345,210153,1765419519536,940.434675
WET,SELL,LIMIT,IOC,3098,0.2389500,0.2424119,FILLED,197,3098,1765419519536,740.2671
NIGHT,SELL,LIMIT,IOC,5234,0.0602600,0.0611898,FILLED,444,5234,1765419519536,315.40084
IRYS,SELL,LIMIT,IOC,10479,0.0306960,0.0314786,FILLED,484,10479,1765419519536,321.663384
NEAR,SELL,LIMIT,IOC,337,1.6520,1.6670,FILLED,337,337,1765419519536,556.7239999999999
MET,SELL,LIMIT,IOC,1023,0.2715000,0.2740000,FILLED,748,1023,1765419519536,277.7445
VFY,SELL,LIMIT,IOC,3228,0.0289500,0.0294800,FILLED,3228,3228,1765419519536,93.4506
LINK,SELL,LIMIT,IOC,21.77,13.540,13.601,FILLED,21.77,21.77,1765419519536,294.76579999999996
POWER,SELL,LIMIT,IOC,365,0.1964400,0.2013102,FILLED,95,365,1765419519536,71.7006
Q,SELL,LIMIT,IOC,3351,0.0144040,0.0146860,FILLED,3351,3351,1765419519536,48.267804
HYPE,SELL,LIMIT,IOC,8.82,27.98200,28.26400,FILLED,8.82,8.82,1765419519536,246.80124
XRP,SELL,LIMIT,IOC,184.7,1.9905,1.9998,FILLED,184.7,184.7,1765419519557,367.64534999999995
HEMI,SELL,LIMIT,IOC,395,0.0141800,0.0143800,FILLED,395,395,1765419519588,5.6011
ORCA,SELL,LIMIT,IOC,108.1,1.1690000,1.1850000,FILLED,16.5,108.1,1765419519593,126.3689
COAI,SELL,LIMIT,IOC,1000,0.4487000,0.4705897,FILLED,163,1000,1765419519596,448.7
PNUT,SELL,LIMIT,IOC,6500,0.0824400,0.0832148,FILLED,2112,6500,1765419519596,535.86
BIGTIME,SELL,LIMIT,IOC,25500,0.0219500,0.0220845,FILLED,6293,25500,1765419519596,559.725
BEL,SELL,LIMIT,IOC,4500,0.13450,0.13640,FILLED,1254,4500,1765419519596,605.25
ETH,SELL,LIMIT,IOC,0.030,3203.70,3214.73,FILLED,0.030,0.030,1765419520086,96.11099999999999
ADA,SELL,LIMIT,IOC,3966,0.43280,0.43480,FILLED,3038,3966,1765419520117,1716.4848000000002
TUT,SELL,LIMIT,IOC,219255,0.0133900,0.0135597,FILLED,12974,219255,1765419520149,2935.82445
BAND,SELL,LIMIT,IOC,11363.3,0.3525,0.3576,FILLED,264.0,11363.3,1765419520157,4005.5632499999997
WIF,SELL,LIMIT,IOC,84.0,0.3786000,0.3820000,FILLED,31.7,84.0,1765419520219,31.8024
XMR,SELL,LIMIT,IOC,0.100,398.46,402.39,FILLED,0.010,0.100,1765419520219,39.846000000000004
DOGE,SELL,LIMIT,IOC,18548,0.137310,0.138180,FILLED,15906,18548,1765419520251,2546.82588
APT,SELL,LIMIT,IOC,483.2,1.70000,1.71660,FILLED,59.8,483.2,1765419520276,821.4399999999999
WCT,SELL,LIMIT,IOC,2007,0.0807000,0.0818000,FILLED,2007,2007,1765419520347,161.9649
BTC,SELL,LIMIT,IOC,0.033,89632.90,89954.60,FILLED,0.033,0.033,1765419520386,2957.8857
SOL,SELL,LIMIT,IOC,1.63,130.6234,131.2400,FILLED,1.63,1.63,1765419520395,212.91614199999998
SAPIEN,SELL,LIMIT,IOC,2519,0.1375458,0.1395430,FILLED,57,2519,1765419520396,346.4778702
ICP,SELL,LIMIT,IOC,1,3.304000,3.334000,FILLED,1,1,1765419520414,3.304
XRP,SELL,LIMIT,IOC,1500.0,1.9900,1.9996,FILLED,1058.5,1500.0,1765419520559,2985.0
ASTER,SELL,LIMIT,IOC,1158,0.9056000,0.9143025,FILLED,1109,1158,1765419520583,1048.6848
